82 1748
56 83 60
69 100 91
52 47 6
20 26 40
14 7 27
4 27 28
59 13 10
56 91 8
96 30 19
6 66 42
97 64 41
53 33 43
10 46 78
29 79 51
5 6 13
4 26 72
78 10 30
77 43 55
84 73 0
27 41 8
67 2 1
49 74 99
96 51 23
66 39 23
29 41 27
19 59 88
19 56 82
57 36 62
26 42 33
0 49 17
36 92 61
29 14 91
87 78 53
51 84 48
28 9 80
46 17 56
6 22 60
90 73 13
88 66 31
41 90 27
13 84 3
12 34 80
80 34 83
68 91 94
31 57 92
41 67 72
78 1 10
77 26 63
72 89 40
47 58 9
22 25 25
20 64 40
53 37 98
55 62 43
41 54 42
1 55 51
4 91 77
94 73 24
56 67 30
101 8 30
7 60 45
8 37 82
54 20 35
66 38 7
92 23 69
9 15 49
95 12 80
71 78 90
42 97 68
41 50 32
25 0 19
77 64 30
38 97 97
62 83 97
84 18 26
49 46 83
27 11 64
43 83 25
11 86 52
25 21 23
12 101 50
62 70 24
85 45 95
72 47 43
26 0 29
45 93 62
82 54 66
55 32 43
99 8 87
96 38 43
97 12 17
8 1 80
34 82 33
2 45 6
73 5 85
95 54 13
52 12 32
52 74 20
71 69 24
9 7 98
59 82 66
26 43 87
101 50 25
40 3 53
6 18 76
68 73 12
42 46 35
86 75 72
39 93 41
17 27 68
70 61 92
41 10 48
41 40 41
58 59 19
25 28 49
27 9 74
5 93 11
55 82 15
25 10 15
50 96 49
43 71 89
34 99 59
62 69 48
47 24 88
46 51 61
80 26 93
57 54 58
12 66 85
55 86 49
9 71 14
78 29 2
93 98 51
101 16 41
41 57 91
66 47 46
33 88 33
35 4 73
7 83 42
91 34 58
79 87 38
93 100 21
96 89 36
51 16 93
9 47 94
86 67 12
12 20 58
9 86 60
87 10 62
2 0 64
77 8 43
18 4 19
31 54 57
35 9 6
82 21 87
85 12 10
93 83 31
76 58 83
16 22 29
55 58 10
13 45 64
5 30 49
35 3 25
24 33 67
22 64 68
91 44 46
84 70 8
97 66 19
10 9 40
73 80 43
22 26 28
89 79 13
12 27 2
4 32 26
20 56 76
0 63 67
99 78 51
33 23 59
65 45 91
100 77 54
57 55 89
19 10 92
5 96 50
21 7 31
71 101 27
40 22 98
71 44 17
58 15 61
31 82 47
22 34 68
3 47 48
98 49 6
45 67 51
35 22 17
35 62 10
39 25 93
0 28 41
50 83 57
17 93 10
91 2 83
76 45 22
2 72 66
31 40 57
72 76 58
85 16 5
10 58 28
82 28 82
17 55 41
14 8 1
42 84 77
97 10 67
59 50 14
59 20 88
64 61 97
9 29 93
84 27 28
87 0 9
70 54 31
57 93 6
19 100 81
18 12 4
24 43 9
20 46 30
52 78 14
35 39 76
80 81 95
9 65 33
41 81 6
57 51 75
28 60 94
66 96 17
88 85 40
92 84 7
18 89 75
100 26 6
40 62 47
99 24 8
79 12 43
4 57 60
11 70 71
1 51 31
55 59 99
49 86 19
61 75 34
36 18 82
19 96 99
101 82 88
51 60 98
68 46 80
95 76 2
87 16 0
28 70 85
39 40 12
92 97 78
86 5 86
46 85 19
3 20 43
92 52 66
67 76 71
12 24 91
75 38 84
62 36 14
100 83 61
72 2 96
52 31 14
78 62 78
41 48 66
29 70 43
51 70 64
11 89 24
88 92 38
59 65 79
91 27 83
81 99 6
96 62 57
98 29 46
46 83 1
50 26 55
57 66 42
82 40 2
10 100 25
63 59 88
82 38 74
70 9 15
66 73 74
90 24 84
16 87 55
1 44 45
13 44 59
38 69 26
80 98 22
99 72 94
3 90 4
17 21 15
56 47 76
96 4 73
42 35 16
6 36 46
85 67 81
23 92 16
84 47 26
55 57 6
15 59 85
97 83 65
27 53 62
80 24 62
57 85 34
59 43 11
40 34 14
16 83 53
91 95 49
43 68 90
44 3 16
41 92 26
64 74 59
65 59 83
63 17 79
98 4 17
22 30 46
79 66 90
6 64 24
97 47 13
40 98 14
73 22 63
53 82 93
40 23 57
70 84 93
81 84 63
99 50 96
92 99 42
93 19 68
90 71 62
52 91 50
14 47 89
92 11 15
62 9 25
31 5 53
66 3 46
100 38 4
34 75 59
57 64 4
83 90 15
17 79 41
58 19 14
88 11 63
83 87 41
47 57 43
10 14 17
72 49 14
62 97 60
72 51 54
23 63 68
57 89 21
81 63 31
99 82 31
1 21 65
84 52 48
73 23 54
18 67 28
43 4 14
37 57 24
3 65 34
57 94 53
82 91 63
43 24 81
14 82 68
61 72 44
32 33 76
34 64 77
90 37 48
12 81 42
61 48 79
62 24 39
28 96 93
90 74 66
10 84 75
66 36 53
21 48 47
47 95 26
25 101 20
46 70 98
100 63 68
10 4 23
73 4 57
31 30 4
90 54 57
55 81 29
71 4 26
79 33 22
9 55 69
99 21 4
12 6 78
51 65 86
39 7 86
7 23 94
88 56 26
68 52 52
6 40 67
16 46 29
89 30 95
15 92 97
76 61 78
27 61 56
43 14 70
16 101 95
4 52 13
22 42 4
91 33 39
3 99 97
82 73 87
17 49 60
67 20 94
80 91 90
31 98 0
72 32 31
25 95 65
68 49 85
21 37 29
85 13 22
69 58 97
61 23 76
49 60 64
39 12 81
34 0 46
60 5 56
47 69 41
47 17 64
1 74 43
19 62 97
55 52 95
4 33 99
97 59 34
17 96 68
39 74 53
14 93 82
95 99 90
16 35 51
99 26 99
50 55 97
84 4 41
33 93 63
6 57 50
40 9 85
71 8 13
46 99 98
37 72 40
30 65 72
41 0 50
34 85 63
23 87 71
69 80 78
48 19 7
97 85 74
71 76 86
9 83 87
79 7 96
71 88 90
76 47 94
75 14 86
97 76 99
95 61 78
98 57 63
86 27 41
69 95 53
40 50 98
89 88 8
62 4 74
10 51 22
36 85 82
23 89 73
6 44 93
27 39 31
47 63 84
51 97 59
63 85 98
33 29 72
18 37 41
88 3 27
27 73 44
36 47 4
57 65 17
37 55 46
74 100 34
22 65 42
99 23 52
22 54 18
18 42 88
93 14 70
66 31 65
20 61 62
15 49 28
69 51 38
89 5 13
58 48 27
0 86 92
0 19 57
97 94 17
86 36 98
37 29 48
57 19 63
32 64 97
36 77 98
73 14 77
80 57 80
36 11 72
15 65 44
29 3 88
85 97 54
86 64 86
100 29 35
36 98 70
18 56 65
93 84 63
82 52 50
35 63 62
90 19 67
76 65 60
44 73 29
95 45 93
55 100 31
88 31 56
5 55 60
39 72 21
69 86 31
35 12 31
53 13 63
52 80 48
24 87 8
28 58 33
26 56 49
92 43 37
0 6 89
7 96 31
48 11 25
46 24 8
73 100 96
5 23 2
99 39 40
92 12 6
5 28 94
57 39 98
98 93 72
51 15 57
28 17 76
96 32 8
82 50 31
36 65 6
69 1 37
101 80 73
34 45 35
8 7 53
44 74 29
93 82 95
21 64 14
75 15 25
40 101 62
59 16 14
28 30 17
101 51 88
1 46 62
0 7 90
19 63 17
88 19 65
62 50 80
71 95 84
45 8 3
67 45 90
26 47 43
50 16 0
34 5 45
13 77 13
44 81 14
58 26 18
29 6 42
54 55 61
66 63 29
28 23 55
97 2 42
25 79 30
94 14 90
93 56 53
83 43 34
44 71 45
49 57 60
84 94 95
14 36 88
76 70 20
82 15 96
65 78 26
31 81 12
22 87 12
75 63 46
89 15 13
33 17 62
51 61 11
8 33 96
44 62 76
25 1 84
99 76 55
31 65 0
53 45 46
73 85 68
97 84 78
95 87 2
87 26 92
58 93 64
17 40 77
57 1 59
27 69 56
67 47 90
38 41 73
89 32 61
72 34 80
52 71 80
47 78 21
60 80 27
70 29 40
29 34 61
62 20 42
87 3 90
81 33 57
85 56 93
97 37 5
7 48 49
64 23 8
11 2 85
73 83 50
17 69 28
65 94 41
52 61 88
94 92 49
47 35 97
9 85 3
6 53 66
75 65 25
77 59 98
68 0 33
1 20 24
92 17 58
43 3 78
19 35 10
75 73 83
38 17 69
65 19 69
4 63 12
75 94 70
93 39 34
99 37 91
7 84 42
5 88 42
23 4 24
91 18 97
85 74 95
25 46 79
0 38 79
61 4 85
100 25 75
71 100 1
28 50 39
48 89 66
28 21 86
74 80 60
56 21 50
81 51 65
92 13 2
11 39 77
65 35 73
25 90 49
76 71 46
36 70 35
86 95 21
91 25 96
52 16 57
98 78 74
3 21 93
46 8 52
0 87 10
39 8 27
52 87 25
34 57 50
55 23 26
88 83 59
43 75 6
66 58 54
36 43 26
65 37 94
44 78 54
95 93 17
2 37 31
69 2 19
99 30 13
22 80 68
63 62 17
91 65 35
49 29 3
60 13 16
10 42 96
15 73 75
80 56 40
77 55 86
98 21 65
18 5 97
79 68 69
57 98 70
88 63 9
35 48 38
36 45 20
10 92 53
64 90 95
34 10 10
63 64 58
80 42 14
51 57 39
47 52 69
5 91 82
46 94 0
23 31 54
26 27 95
8 26 56
38 78 61
47 60 62
99 38 38
96 83 79
84 30 61
88 14 78
51 88 97
69 18 91
66 14 21
39 18 40
10 83 68
24 61 60
98 38 45
74 87 28
95 56 46
33 48 33
58 76 4
16 40 62
21 80 71
42 21 19
0 93 55
99 27 4
45 17 38
0 100 86
45 27 14
99 4 11
57 33 65
95 33 10
28 37 0
12 41 50
96 31 22
62 60 80
19 17 1
2 15 84
41 5 44
40 13 66
19 69 75
31 39 1
36 68 92
87 64 71
7 55 2
10 34 77
46 64 69
68 53 48
41 98 88
11 6 37
94 23 47
14 95 12
48 87 59
69 17 78
28 61 33
32 74 1
72 27 24
60 101 77
58 37 46
72 55 71
76 31 74
67 56 74
46 69 40
88 2 77
20 10 9
17 89 25
14 78 12
45 94 94
65 79 79
5 74 24
31 68 14
27 10 64
68 93 12
30 48 42
88 89 92
0 80 0
63 75 67
43 64 59
1 7 52
93 42 62
19 73 50
13 48
8 11 21
6 3 56
4 7 28
5 4 61
4 8 40
5 12 68
8 10 15
10 0 0
0 4 93
10 3 80
5 9 10
1 8 56
9 5 24
9 12 60
0 2 92
6 4 20
5 8 87
3 7 81
1 6 96
6 11 70
12 4 9
6 5 19
6 8 75
3 4 16
9 6 72
9 2 63
11 9 69
12 1 73
12 10 9
8 7 34
7 10 65
6 12 50
10 7 39
10 6 87
11 2 96
2 6 45
0 3 59
0 8 80
0 1 94
1 5 36
6 9 92
4 9 70
4 6 99
4 12 0
0 5 31
2 8 73
11 12 59
11 8 43
112 2925
54 53 49
77 100 33
9 97 64
63 32 21
7 17 10
89 8 12
59 27 59
19 11 25
5 84 75
17 87 18
45 107 68
49 59 30
6 10 88
82 68 16
82 34 50
106 97 72
30 33 44
58 95 47
37 47 8
39 52 67
23 32 59
69 27 35
88 82 80
7 73 16
1 111 28
38 7 89
0 105 99
79 19 76
58 22 56
89 108 39
55 58 62
75 102 28
98 75 82
63 4 72
2 82 60
27 67 36
111 61 2
26 73 70
47 29 84
19 51 65
77 33 89
60 66 67
96 100 83
70 68 40
2 39 58
34 86 47
61 24 51
39 4 8
64 97 4
11 66 63
3 82 33
72 87 14
27 43 18
20 4 14
70 85 96
58 52 22
24 105 71
78 46 35
73 51 50
84 61 82
10 67 13
87 47 21
3 70 37
18 76 42
11 30 60
5 43 76
14 105 48
41 12 79
68 12 76
18 106 81
45 62 99
29 63 48
8 62 19
64 25 7
34 52 74
38 26 30
27 77 63
24 55 90
104 27 28
7 41 52
100 98 34
85 23 51
42 81 29
64 45 41
101 50 70
99 83 57
53 34 10
84 67 36
48 9 93
96 105 90
15 69 85
76 79 0
43 77 13
95 108 21
0 111 26
63 10 55
28 78 61
83 8 69
21 59 58
12 47 7
11 106 12
64 54 87
6 101 86
23 63 3
53 69 74
37 24 96
100 90 47
95 1 54
28 13 39
97 95 25
26 31 42
68 24 67
94 69 31
62 102 40
8 79 36
95 56 30
3 62 37
105 14 84
87 44 26
11 103 23
61 14 86
57 70 54
60 56 64
55 91 48
33 45 39
48 86 37
62 110 2
89 29 5
100 29 77
53 76 55
104 46 95
40 91 62
53 107 36
67 52 65
93 54 16
24 23 63
59 53 83
99 21 86
25 15 95
78 4 95
90 107 86
43 63 54
69 0 92
23 19 54
58 25 95
98 28 26
110 76 27
60 48 91
62 47 17
19 2 94
60 42 75
104 37 66
34 14 18
17 56 32
65 70 62
78 101 45
31 101 70
62 34 89
22 13 7
30 18 57
77 52 17
90 42 30
111 69 52
20 18 46
15 71 67
28 91 74
88 42 5
3 21 64
98 0 54
7 23 68
31 82 82
92 9 56
52 25 88
50 38 78
55 87 41
72 57 5
32 88 41
73 30 28
73 21 33
67 81 4
79 78 29
36 15 18
87 20 22
14 41 38
38 77 61
14 31 72
21 96 72
95 44 18
52 70 55
53 98 78
51 8 10
9 1 88
18 97 91
60 58 95
53 15 97
92 13 63
22 101 45
38 76 87
1 46 1
22 81 47
59 31 89
9 57 67
44 86 95
102 15 78
104 81 54
90 87 55
90 23 90
71 65 77
40 60 19
111 80 78
46 51 71
78 71 26
55 75 41
88 97 73
83 29 42
99 49 75
32 108 95
35 103 2
21 25 85
108 36 41
79 73 93
48 82 59
52 68 95
8 5 89
108 38 32
100 84 32
82 93 94
70 30 53
110 105 53
75 104 98
46 55 79
85 10 29
29 105 51
77 45 69
23 103 6
82 8 97
76 20 57
33 77 15
32 27 67
82 22 9
47 12 82
3 34 91
68 29 64
43 42 16
34 41 82
82 54 99
51 52 10
91 59 87
23 36 19
2 86 92
91 2 90
16 95 76
81 32 25
8 61 19
78 57 45
80 23 80
89 21 27
78 90 74
0 20 40
77 8 85
62 59 91
98 48 23
16 44 61
44 24 29
75 58 77
58 77 50
109 47 14
41 101 87
41 64 58
85 11 99
105 107 71
66 54 56
80 48 95
12 69 30
3 48 42
90 33 39
108 110 41
59 7 57
71 95 38
18 70 33
27 83 91
34 54 66
47 17 78
60 110 15
37 48 80
90 84 68
47 26 85
87 49 97
46 57 0
83 67 13
23 86 22
58 13 34
38 104 25
107 103 64
102 69 87
93 48 33
40 100 85
108 81 37
21 68 87
96 57 70
74 7 99
68 52 16
30 47 68
0 60 50
9 93 34
75 63 44
21 66 55
98 55 61
67 31 75
71 94 56
97 63 30
66 55 61
28 22 3
91 34 70
49 46 36
93 26 6
48 106 47
25 82 34
24 73 71
6 88 84
8 40 75
41 96 28
25 58 43
17 21 9
29 104 18
106 90 97
77 68 50
12 60 47
100 97 25
107 102 19
30 35 3
82 31 1
89 51 52
5 67 25
21 53 54
43 110 17
13 31 28
81 109 16
82 52 29
48 91 44
18 84 62
44 27 40
53 89 68
96 58 23
44 107 76
90 4 4
108 90 35
12 30 57
100 77 27
84 82 87
41 72 70
62 20 89
81 66 61
1 54 80
66 57 28
30 93 35
75 96 26
57 1 71
17 91 49
104 14 41
89 25 46
38 51 73
0 9 56
110 18 3
53 9 67
83 111 98
24 98 2
10 58 55
6 12 6
49 12 97
60 70 17
68 16 91
104 17 34
17 62 54
56 8 93
39 97 34
63 111 2
50 20 74
46 35 38
106 29 12
79 61 52
84 22 1
17 71 77
108 65 0
67 65 93
52 75 23
95 88 2
89 67 84
92 56 98
53 40 1
1 5 95
17 75 30
103 69 88
38 87 24
101 47 3
86 34 7
37 66 36
13 24 74
100 48 26
67 102 18
11 53 79
94 109 13
12 21 33
75 18 1
31 48 65
59 30 54
13 83 59
59 79 46
19 58 68
27 10 63
21 65 99
59 111 23
34 94 8
34 43 18
22 55 49
80 49 58
80 28 51
62 96 81
41 70 45
13 20 89
36 90 14
77 108 49
65 99 86
25 23 40
6 67 76
60 41 58
51 108 96
38 25 94
47 40 58
105 48 79
32 6 45
35 11 52
70 102 47
36 27 61
52 18 62
32 90 22
22 27 8
35 64 44
60 12 86
87 83 26
58 24 57
55 14 29
31 32 81
26 41 44
14 9 83
39 81 88
20 96 24
2 27 61
88 65 84
64 63 48
44 91 42
89 109 75
51 37 97
56 49 69
6 35 58
13 108 67
39 58 77
14 68 38
67 74 25
27 9 23
4 13 39
41 100 8
57 102 25
24 79 4
92 70 60
74 15 9
109 92 39
8 94 39
25 4 69
38 62 18
39 87 2
82 48 66
110 54 45
74 102 67
103 1 52
89 64 28
82 49 7
76 108 1
92 24 19
63 90 11
24 54 8
21 49 25
17 55 23
45 31 48
21 106 37
67 21 5
76 45 11
57 111 58
54 88 71
90 104 46
109 6 29
31 99 66
29 58 84
29 5 21
35 89 45
50 71 97
70 101 64
0 77 31
30 10 77
12 28 69
43 72 5
22 100 85
93 73 62
18 40 95
10 110 71
111 98 6
67 51 68
43 13 55
47 99 69
110 64 7
60 69 82
10 111 46
5 91 45
44 73 30
41 85 64
25 106 74
74 88 43
92 32 62
56 79 24
30 92 45
70 71 17
15 30 97
52 17 82
15 96 41
36 93 54
75 42 33
105 56 94
26 39 62
16 57 94
35 19 13
80 31 13
54 33 71
41 17 19
3 35 51
45 73 11
2 16 71
62 58 93
84 33 32
8 95 42
9 94 49
16 108 93
57 106 98
2 47 41
38 18 71
6 57 37
98 101 83
33 29 0
87 41 48
6 0 99
51 34 87
59 1 22
20 105 23
36 95 55
23 42 83
24 59 68
24 2 57
15 106 56
48 92 48
86 0 55
51 83 75
45 85 76
30 82 36
84 81 81
85 2 23
73 54 41
108 79 30
63 6 54
56 103 44
94 38 16
47 108 17
21 60 15
51 36 77
68 92 32
20 60 25
108 6 15
0 94 33
14 100 88
12 57 31
102 79 37
12 105 46
21 26 33
76 38 56
46 56 68
61 69 63
11 18 70
14 104 7
9 55 86
53 17 60
59 84 11
28 104 82
82 21 29
66 95 25
42 17 60
30 69 15
24 97 94
53 41 85
30 98 8
9 75 22
92 88 59
81 5 32
80 64 14
82 103 72
65 78 32
9 35 17
39 31 1
18 78 26
4 84 54
83 107 25
75 4 94
96 16 54
33 58 28
104 71 23
36 14 77
39 93 16
63 24 51
39 82 51
22 17 65
75 98 14
58 47 82
104 100 90
105 90 55
73 47 59
25 22 89
42 71 77
91 16 96
103 104 8
104 83 77
91 9 91
105 9 78
19 91 80
44 30 11
13 91 43
73 105 84
4 108 71
73 50 40
64 8 40
23 71 89
75 61 71
50 91 69
89 7 82
66 82 13
31 72 51
20 104 96
79 30 19
87 46 27
23 24 9
49 26 60
93 96 40
23 0 9
89 103 1
75 52 41
72 81 15
91 10 47
70 98 5
79 32 13
108 19 63
55 21 52
1 88 0
11 0 14
34 17 6
60 35 1
103 78 59
87 40 5
61 37 36
29 17 53
96 20 46
94 40 38
26 100 86
35 95 79
101 45 22
92 82 76
70 26 12
48 34 21
105 57 46
78 39 23
98 13 40
30 102 83
53 72 85
68 76 95
27 87 76
15 61 32
13 82 94
10 101 22
74 54 27
33 4 39
98 69 25
18 90 46
105 95 19
39 33 80
88 55 68
98 51 78
3 49 0
58 49 65
8 13 70
4 50 2
50 106 11
12 22 90
73 62 24
41 55 86
23 34 39
11 84 24
66 10 86
92 21 99
0 70 17
104 3 34
42 46 15
47 80 54
109 21 31
92 60 15
36 80 68
29 106 57
15 26 7
59 37 51
43 103 97
85 39 30
30 108 38
67 34 38
27 72 35
67 14 96
61 111 30
80 55 27
38 78 19
28 58 71
24 42 30
32 4 45
30 74 67
46 6 74
86 63 4
104 18 92
68 69 18
87 24 97
26 40 27
90 103 79
70 35 85
40 39 50
9 49 68
29 60 21
39 42 35
16 49 54
77 70 55
27 35 21
100 3 85
25 91 74
89 94 37
2 37 99
55 88 91
26 47 76
107 63 39
62 43 80
34 12 86
1 74 65
42 97 10
69 9 79
10 68 71
23 110 30
21 86 64
7 53 43
62 41 23
37 5 17
7 36 59
70 84 25
76 29 55
106 88 6
85 95 83
17 69 67
28 111 48
49 53 9
15 19 28
70 104 53
18 6 41
34 35 50
80 47 51
25 8 49
61 0 78
2 40 22
97 111 29
71 30 60
14 106 62
63 83 61
40 2 28
102 103 30
59 83 75
38 14 1
97 102 84
92 81 25
1 29 85
102 5 43
29 94 74
63 58 48
6 18 19
106 108 27
8 64 74
87 17 7
9 22 63
18 75 36
29 56 63
21 15 72
3 97 26
88 71 16
10 69 55
5 69 5
84 109 46
6 69 41
31 106 43
72 100 60
41 68 40
105 77 72
22 59 97
64 2 32
56 65 10
73 48 28
55 90 25
105 61 42
57 2 81
104 25 31
46 61 12
70 6 34
8 110 42
106 73 51
10 25 50
3 16 97
80 82 15
59 55 42
38 58 9
84 36 24
73 77 14
111 15 87
74 32 40
69 90 15
63 106 30
87 12 2
82 15 76
20 47 7
4 35 51
84 34 86
34 103 62
24 50 78
58 31 59
84 103 39
51 20 17
43 2 5
65 22 79
7 49 94
17 84 70
61 48 79
89 82 14
107 61 21
14 29 16
102 8 14
32 68 23
14 55 19
98 45 98
98 65 61
85 71 39
104 53 37
27 3 82
92 25 58
33 89 90
92 43 6
58 38 79
49 39 7
21 58 83
38 35 44
65 5 11
22 12 96
48 73 96
89 104 40
0 3 86
9 60 94
88 32 15
19 101 18
45 64 49
27 106 57
27 70 1
70 45 95
66 51 46
18 96 68
46 88 88
61 46 38
80 3 40
49 54 46
5 80 93
95 21 27
80 101 12
103 63 17
77 74 26
57 107 44
38 5 88
46 109 87
29 89 35
12 71 9
22 95 42
5 108 58
55 110 15
43 54 99
93 28 98
32 43 95
10 88 52
40 6 88
18 109 83
39 60 85
31 33 97
37 33 18
46 53 35
5 81 32
84 64 23
72 93 49
7 56 59
89 69 57
14 23 94
64 65 41
13 81 2
58 32 5
38 59 7
26 3 43
91 76 31
53 93 67
111 37 49
1 71 40
56 15 99
43 60 48
94 13 22
58 72 26
78 83 96
32 102 61
107 54 43
69 105 15
97 4 39
88 109 82
44 18 66
69 26 27
93 88 11
79 75 28
28 21 31
101 109 66
99 79 24
49 37 20
34 82 86
24 90 76
101 103 47
59 85 94
55 74 18
73 86 12
84 38 86
97 105 52
106 25 47
83 109 12
44 15 47
92 103 86
30 27 75
77 75 28
36 4 80
94 90 29
53 25 53
88 99 62
61 6 50
44 54 5
16 100 34
31 9 75
48 23 48
42 76 2
97 61 21
32 95 84
94 59 63
57 25 8
25 30 32
57 45 3
34 18 7
8 108 43
62 78 50
103 2 33
85 76 48
10 108 18
45 5 41
18 81 36
29 27 82
111 109 73
92 101 82
13 43 81
110 100 75
13 64 93
89 41 92
104 67 94
110 67 93
60 9 92
18 103 76
87 59 53
1 20 74
90 94 85
30 81 43
67 64 6
29 96 60
57 90 88
48 35 61
26 90 61
33 44 5
47 3 53
82 58 13
11 110 52
80 67 58
37 18 21
26 21 42
88 56 81
34 48 16
36 70 71
24 21 67
89 102 25
11 108 13
90 57 13
71 107 60
44 72 57
32 51 41
1 103 79
72 52 35
57 10 81
106 39 97
4 1 86
75 60 44
18 80 13
55 23 6
9 86 96
11 55 92
60 15 82
60 68 80
87 95 41
94 66 53
51 90 90
46 78 85
67 4 38
54 99 82
62 65 37
97 59 52
54 36 15
108 1 47
85 61 88
53 22 2
71 80 33
51 4 74
58 9 97
19 50 7
17 64 52
57 51 29
3 41 88
67 111 12
22 29 55
101 88 64
27 88 80
62 99 77
18 48 66
90 38 66
65 19 15
60 61 60
111 55 86
7 40 86
46 33 36
38 71 47
57 59 13
7 101 37
0 101 0
28 84 2
52 111 0
29 69 79
30 50 87
71 105 61
0 50 86
110 22 14
32 71 93
46 67 52
12 98 52
98 6 37
49 110 69
3 22 58
108 107 76
0 45 89
86 76 86
105 51 77
111 35 11
42 9 82
48 103 3
103 70 17
107 56 52
100 40 86
40 30 77
19 67 11
107 73 16
81 9 20
45 38 53
71 87 74
88 106 22
105 68 61
6 15 55
96 91 28
8 103 49
34 51 36
85 93 43
75 14 86
48 64 88
40 32 4
73 22 0
76 97 14
81 6 90
22 39 64
60 3 70
70 74 65
61 84 71
84 27 91
11 37 19
46 38 49
76 105 44
15 20 93
7 94 12
71 45 4
78 95 6
16 58 97
3 10 3
56 84 84
6 58 48
37 0 43
74 110 29
4 33 89
40 59 5
90 60 6
10 52 81
47 60 48
17 108 34
28 34 83
72 22 12
57 22 99
13 47 52
13 36 74
14 8 81
50 93 99
111 14 53
84 19 84
93 2 5
63 1 84
16 29 3
19 21 83
0 67 84
45 33 58
106 53 66
90 88 0
105 55 43
78 10 17
5 98 93
1 104 65
22 97 98
78 26 43
84 100 1
88 7 42
101 59 52
80 56 49
109 42 80
25 43 27
72 29 74
11 59 91
76 48 95
29 21 11
83 75 36
27 41 60
7 34 14
106 0 41
13 30 99
13 1 6
20 16 0
86 89 98
0 64 71
80 74 26
5 82 74
91 84 28
45 59 44
28 8 53
36 108 17
11 28 53
78 27 21
57 18 70
88 91 67
88 111 43
73 37 10
77 11 58
107 44 95
63 53 97
19 107 0
58 80 13
33 19 71
14 61 32
31 73 73
70 32 99
10 74 32
15 86 94
10 37 42
37 46 72
39 92 61
50 62 32
15 27 79
106 42 42
67 49 38
89 76 10
29 26 44
61 74 75
16 13 42
86 8 34
26 108 39
86 56 14
81 107 91
57 43 5
86 87 21
17 42 12
101 4 92
52 86 46
71 50 10
44 69 1
16 21 95
48 32 63
110 44 71
50 57 70
107 101 48
55 104 33
34 64 91
15 17 21
70 27 99
53 106 90
46 36 33
16 110 84
2 1 1
62 71 86
41 74 82
20 13 60
15 66 51
10 12 33
17 53 12
80 21 46
9 36 60
27 59 64
86 47 20
74 83 60
76 75 76
45 14 60
42 1 48
104 57 56
16 83 34
40 63 4
62 64 0
61 11 20
1 6 11
78 107 8
11 10 27
5 68 29
9 66 50
32 92 49
6 24 64
80 34 22
102 23 26
31 59 8
107 66 46
63 94 9
55 70 46
10 95 75
72 69 80
61 60 78
15 10 64
83 103 76
68 3 85
4 87 57
76 84 22
81 31 34
66 104 39
52 63 15
44 16 21
89 71 45
35 77 91
56 55 46
47 1 66
102 0 97
99 3 97
3 64 6
14 98 48
43 8 55
38 64 33
91 111 94
31 78 55
37 10 52
101 17 44
50 45 47
38 98 59
80 99 57
13 79 42
61 23 16
42 107 31
55 25 87
3 109 10
76 100 87
86 95 81
102 28 78
89 6 19
98 11 12
93 49 2
104 36 33
87 18 19
48 17 33
86 22 40
78 35 46
41 86 74
22 49 8
46 24 69
100 65 21
2 31 82
19 65 79
90 105 33
66 24 6
100 38 92
100 62 45
103 52 76
5 74 11
92 0 38
25 109 16
52 108 63
34 55 9
33 71 24
49 27 80
97 39 53
47 92 99
84 59 11
56 67 80
110 81 54
99 100 71
77 91 20
21 30 44
64 15 34
25 38 60
46 63 14
16 63 75
25 75 27
80 27 54
70 83 15
0 38 43
100 108 9
28 61 84
95 12 39
45 19 80
71 24 6
32 38 64
13 0 39
44 77 44
24 11 84
95 10 59
78 43 50
1 91 78
31 87 5
1 59 99
47 85 73
78 110 76
35 68 97
11 39 98
96 74 30
38 54 36
56 32 51
81 95 22
34 97 54
21 19 22
74 79 35
42 6 84
5 99 16
56 1 50
33 105 60
21 38 97
27 98 85
90 100 37
79 18 44
0 21 49
99 1 10
72 9 58
53 5 97
95 57 99
21 2 29
37 98 81
42 10 93
33 14 18
10 18 94
6 105 13
100 87 15
60 24 92
111 5 33
97 94 38
50 19 28
68 20 2
95 60 2
94 37 47
31 51 96
46 22 93
26 98 28
37 41 20
75 83 91
89 92 98
78 15 35
49 23 4
20 0 95
89 110 94
10 90 93
80 53 8
74 49 95
107 14 18
79 110 55
61 107 75
78 85 43
84 1 12
67 20 36
73 79 93
15 35 27
82 32 16
64 108 58
14 56 83
6 97 73
90 111 28
94 78 34
4 64 42
5 76 89
19 82 57
71 82 83
3 92 36
91 41 28
22 35 17
22 28 70
27 24 1
6 91 15
8 55 95
77 34 30
28 1 44
104 30 71
56 53 50
32 103 97
77 78 9
31 109 73
34 0 18
18 16 97
15 2 31
3 106 79
110 107 53
92 3 28
36 103 14
24 67 61
22 98 25
92 93 96
19 92 76
94 17 30
2 88 2
96 70 65
108 17 97
76 83 99
36 88 42
27 45 5
60 23 42
67 12 25
111 13 23
55 39 43
104 108 80
80 1 41
41 76 8
26 67 17
11 50 94
103 53 39
79 31 2
5 12 32
58 88 55
14 7 44
57 94 11
23 6 27
66 52 1
49 65 34
63 82 76
6 23 44
96 93 40
28 79 86
20 93 26
89 47 78
87 68 4
48 95 39
14 62 74
80 14 0
86 67 13
72 2 44
53 37 41
4 14 34
104 68 59
90 1 38
51 86 91
97 54 72
98 42 72
