29 189
13 51 91
76 98 61
82 54 91
20 72 79
18 103 40
49 73 33
108 26 39
8 43 85
23 20 49
79 14 47
52 17 88
40 64 18
100 19 8
90 99 62
72 27 76
83 106 16
82 106 73
10 33 31
61 55 15
62 88 77
39 6 24
83 75 99
10 40 63
37 27 21
52 93 19
58 32 30
85 14 64
95 3 30
41 71 32
0 32 2
74 3 27
80 53 92
18 9 66
81 89 7
38 49 39
58 14 81
41 53 99
87 68 9
48 33 62
86 85 69
31 44 32
76 3 68
13 41 8
31 34 76
78 5 63
94 56 30
101 68 79
38 74 32
61 74 1
51 68 46
66 74 47
78 53 87
58 69 33
57 3 80
41 26 76
48 65 56
89 27 69
63 25 10
87 2 52
2 29 83
81 48 25
72 75 51
16 81 13
55 22 2
37 63 69
98 5 47
95 85 70
19 22 89
108 4 58
58 4 82
104 53 73
93 96 10
53 1 12
3 54 50
74 21 58
104 47 16
101 18 95
106 33 57
59 89 34
109 72 97
92 24 7
6 89 24
19 26 53
18 67 28
32 72 39
64 66 80
57 70 19
103 13 78
65 91 65
97 22 48
4 51 41
60 38 88
35 73 12
13 59 84
41 15 8
21 7 35
60 48 89
106 8 54
89 108 0
42 32 91
16 32 80
22 55 85
86 63 38
71 40 20
32 108 18
53 62 28
55 48 97
66 9 53
24 25 31
50 89 61
63 109 69
84 100 92
20 85 98
2 11 28
10 59 28
14 46 96
5 106 49
17 76 21
95 32 8
7 77 44
75 79 43
96 26 30
69 60 25
34 45 90
4 72 43
89 39 69
2 85 66
55 47 61
53 20 60
52 62 92
41 21 29
106 27 37
88 102 81
62 19 24
77 95 60
47 17 16
80 51 90
49 10 81
59 84 13
22 43 27
100 47 30
57 56 57
4 86 96
72 10 62
87 49 92
101 88 12
103 48 37
33 84 14
92 94 80
11 69 50
50 63 98
98 59 11
101 19 70
96 67 77
102 80 36
39 32 89
8 21 82
86 18 82
16 35 30
104 52 24
9 107 23
70 37 64
89 78 18
34 64 25
16 24 32
64 51 74
8 87 47
12 28 59
103 28 41
15 40 28
100 27 59
35 109 97
81 50 21
62 44 88
60 104 42
39 90 36
104 75 82
64 98 96
64 15 10
11 77 90
2 50 22
65 49 14
108 7 48
11 68 6
96 64 19
89 55 85
86 37 33
7 43 35
39 22 6
105 29 3
42 89 31
23 21 38
3 36 61
70 89 43
60 98 90
15 87 46
59 63 92
94 76 20
53 80 74
17 102 55
29 41 19
0 77 9
55 79 96
60 90 79
35 8 8
84 2 61
75 40 88
84 93 48
84 38 83
91 14 82
104 93 59
43 56 88
35 52 61
55 13 29
16 40 22
39 4 5
97 64 36
76 88 11
99 61 63
73 107 31
43 20 17
83 54 15
101 34 17
63 74 73
100 22 86
69 84 82
88 82 64
23 78 81
29 5 95
9 68 10
16 26 35
7 18 75
9 69 19
93 53 28
95 18 31
13 6 78
81 14 14
5 68 77
67 83 89
0 55 1
26 39 19
72 89 11
14 100 38
62 91 3
28 45 78
33 39 25
45 49 36
21 45 49
52 109 7
60 105 35
43 6 32
51 56 14
66 63 43
40 11 9
94 69 11
74 48 66
6 66 3
43 67 1
47 36 34
75 39 79
20 3 70
104 50 39
76 6 35
84 98 37
86 45 80
40 76 51
42 33 42
49 85 25
58 35 79
80 27 92
92 74 23
98 100 43
106 75 95
72 69 91
31 81 35
3 44 73
79 63 44
62 64 81
102 99 6
38 23 29
48 99 69
103 86 18
91 83 65
30 40 42
93 78 82
99 6 43
61 103 21
45 28 23
80 3 89
24 85 32
82 40 9
28 51 70
34 95 20
68 31 15
63 106 79
94 105 72
3 68 29
107 53 5
51 94 20
68 45 97
20 50 33
11 1 33
94 81 72
81 72 97
80 37 9
105 58 8
72 56 85
87 70 81
40 45 41
89 46 36
62 20 45
76 19 6
80 0 96
60 54 45
104 4 5
53 70 98
58 11 57
9 1 64
85 82 71
9 108 9
105 18 57
42 56 92
101 94 97
67 3 67
80 4 33
17 0 8
71 47 26
45 84 42
89 3 9
73 16 9
63 65 21
12 14 70
93 3 14
30 20 1
41 43 28
73 97 5
61 7 78
27 51 69
7 88 23
91 46 86
97 52 34
68 75 84
5 46 59
21 62 74
35 5 44
88 58 28
102 92 93
22 18 67
37 98 1
19 12 47
18 81 0
48 15 85
60 62 76
89 24 50
17 93 42
24 83 44
12 70 3
11 3 58
46 18 26
45 70 5
33 90 81
39 74 90
2 69 43
13 98 82
70 103 95
88 75 61
69 67 6
98 104 6
47 5 20
12 95 78
40 21 23
52 31 71
30 109 29
27 92 83
41 70 98
80 95 90
20 0 33
14 92 79
103 4 26
86 26 30
23 34 43
85 107 82
38 69 81
66 96 54
22 38 99
59 44 73
34 10 35
3 2 92
103 53 95
5 92 74
99 10 5
42 102 85
62 12 92
81 49 62
13 29 84
73 94 70
68 42 80
95 56 24
75 22 14
71 49 77
34 2 27
13 34 30
10 101 5
85 42 96
26 13 0
22 12 16
34 62 52
46 73 98
1 104 46
12 19 91
93 84 56
40 104 75
40 44 88
68 58 69
25 64 48
27 22 4
70 67 84
46 107 74
11 67 68
106 82 61
25 53 21
35 51 68
26 57 44
64 33 39
35 34 60
87 104 55
89 81 20
28 71 30
99 36 93
99 16 40
77 16 0
37 44 80
16 92 68
79 48 74
88 37 99
1 86 28
16 66 9
106 6 94
34 27 83
18 44 99
68 23 66
62 26 76
69 45 69
42 60 5
50 44 40
29 60 47
40 93 68
81 40 83
3 72 53
105 40 94
88 1 39
79 83 90
53 66 2
10 48 75
2 41 2
97 8 85
42 23 22
11 62 47
60 102 5
49 32 68
31 85 46
32 5 71
78 17 4
82 17 30
103 90 85
29 73 45
9 35 89
72 86 92
100 52 43
101 90 27
22 90 0
64 48 11
73 69 65
38 34 8
35 59 64
13 78 59
52 96 43
78 82 8
102 37 95
8 27 91
52 26 23
74 102 41
106 95 80
53 49 56
60 37 6
80 103 4
17 20 31
64 43 29
109 17 10
47 18 36
20 96 9
59 57 51
85 67 57
46 100 9
103 66 34
64 93 12
2 45 14
40 61 31
39 103 60
67 107 49
54 77 85
20 101 55
82 79 32
34 18 73
63 58 0
87 94 57
23 84 0
92 12 30
52 107 93
69 100 14
42 9 61
63 57 22
83 4 24
4 98 38
68 102 93
11 80 86
77 54 80
64 10 88
76 20 63
71 27 82
100 63 83
31 40 91
92 71 11
15 77 64
24 4 95
4 43 91
41 5 56
3 5 15
15 26 87
2 93 38
61 52 7
21 105 20
103 15 81
94 63 75
46 87 22
52 24 57
13 69 58
35 23 34
94 16 46
20 78 95
85 30 82
13 90 49
50 86 80
17 106 9
26 89 70
52 43 5
27 73 1
29 63 46
96 37 12
26 90 60
85 84 5
36 11 11
83 25 69
104 10 6
2 67 11
49 6 37
54 95 56
84 94 84
0 49 5
69 46 49
9 3 53
43 12 40
20 30 4
58 101 58
27 78 20
109 92 98
81 1 51
8 24 88
92 13 68
99 73 63
80 10 38
12 109 21
69 20 99
49 11 65
56 69 87
49 24 2
16 68 11
73 4 20
34 55 21
80 79 52
17 46 26
81 7 61
41 104 16
67 10 24
15 106 67
101 83 83
98 6 89
81 67 37
57 60 35
79 24 22
80 59 90
88 54 27
9 42 8
43 87 88
84 64 83
22 63 3
38 30 25
103 8 14
85 62 63
54 48 4
61 21 26
100 14 52
28 5 5
27 1 85
53 10 11
59 46 4
18 72 90
41 96 38
51 84 69
44 5 59
30 48 44
105 6 5
3 94 90
58 88 46
50 107 63
85 86 53
41 94 93
57 69 44
46 35 20
29 59 70
72 38 82
48 12 72
4 76 62
72 42 84
98 96 71
54 12 50
7 32 16
46 105 30
9 36 24
56 92 38
39 80 93
53 40 5
20 35 10
32 33 56
34 104 10
56 102 6
100 69 53
82 97 39
11 56 22
102 4 86
86 38 74
96 34 72
90 61 3
41 10 13
64 55 21
84 32 69
82 65 39
8 6 15
4 56 82
14 77 61
31 101 68
33 71 41
10 98 87
84 6 81
94 27 70
89 82 50
4 48 27
75 70 67
83 95 94
93 28 48
35 43 30
24 74 45
77 42 72
0 51 65
49 80 30
79 9 58
81 45 12
103 51 89
42 57 69
75 76 63
22 46 31
10 1 80
84 11 22
8 56 69
55 107 32
74 75 90
93 83 90
24 94 70
61 107 68
103 59 65
75 5 83
99 98 80
97 105 11
32 84 12
13 52 27
39 23 47
77 100 75
98 61 64
69 16 27
13 1 1
11 42 63
77 55 71
8 60 28
80 108 84
58 102 29
96 53 41
93 47 54
6 42 12
1 93 61
38 8 72
92 65 3
62 14 16
31 53 45
96 82 29
79 44 0
61 106 35
10 82 54
79 15 15
80 63 14
69 52 60
86 73 7
0 69 30
85 102 3
66 15 43
67 45 41
37 104 57
109 87 97
86 101 29
33 1 52
57 66 51
66 7 69
103 22 47
100 64 28
8 63 62
42 87 59
22 20 92
34 16 41
63 12 77
87 33 94
21 30 16
74 96 53
77 86 66
109 5 60
60 109 1
82 105 43
55 35 1
94 108 72
77 62 79
4 44 80
70 31 5
83 1 18
32 7 78
23 58 73
26 10 54
45 76 84
107 38 27
22 64 49
74 49 38
7 9 88
86 50 85
32 99 58
73 99 59
92 66 52
45 56 24
102 47 93
5 9 77
28 101 82
45 24 69
96 31 72
79 0 53
22 41 70
25 109 46
5 32 44
25 14 47
94 60 18
21 63 45
0 106 55
19 98 81
39 44 90
16 11 82
13 46 33
22 60 5
98 44 42
109 39 8
38 45 40
96 90 45
5 85 40
15 46 39
88 28 76
59 66 77
96 99 11
7 16 42
30 50 87
24 35 37
18 89 83
91 106 65
78 47 43
67 36 33
87 36 44
92 44 44
50 73 37
86 47 52
103 67 7
44 95 71
24 88 69
7 53 36
92 8 1
69 23 1
64 32 53
71 96 50
17 19 87
13 0 31
102 13 26
39 19 51
83 36 15
12 91 95
106 93 10
16 18 54
45 65 79
56 39 95
61 48 18
1 27 28
105 17 30
97 24 75
2 75 14
106 2 74
96 11 72
88 87 3
41 98 84
51 63 21
13 48 96
60 42 8
95 13 96
58 73 47
78 74 81
36 44 64
59 98 33
92 34 7
27 28 19
42 53 55
58 29 89
31 38 58
99 50 51
94 14 56
63 93 67
21 106 96
56 30 52
98 95 60
90 94 49
73 59 99
70 62 84
62 6 29
107 93 65
9 85 4
10 92 63
52 56 20
45 16 52
85 1 10
62 80 85
68 85 64
56 47 37
21 103 79
46 52 39
66 108 71
51 85 21
16 83 23
9 98 73
73 36 50
92 15 79
38 5 45
107 9 27
62 71 51
76 52 45
106 30 16
77 39 70
9 37 2
62 52 64
14 0 9
69 40 39
68 61 93
105 54 58
95 92 86
44 38 98
90 32 98
76 7 14
32 3 61
23 92 1
90 91 9
73 38 53
46 53 65
27 26 22
28 93 12
45 83 98
78 23 78
39 64 92
93 39 89
60 2 37
49 74 94
6 67 26
96 52 24
86 68 21
18 3 49
102 73 10
70 85 63
97 93 9
34 35 12
29 64 22
74 11 70
6 0 53
19 31 54
33 13 46
52 102 73
70 28 67
80 72 54
97 27 52
72 80 82
9 63 51
74 15 18
65 79 59
78 99 33
65 21 19
62 65 7
15 16 98
18 77 74
85 87 61
98 72 67
61 12 51
70 11 23
36 81 78
0 82 50
100 41 48
82 71 98
102 52 60
26 54 67
92 21 42
106 69 55
0 13 87
41 6 2
88 40 55
6 102 84
17 9 55
13 44 79
70 22 62
104 88 4
22 21 67
107 49 46
10 8 10
36 6 42
31 11 73
82 30 88
99 31 85
91 22 16
97 72 76
85 47 59
78 50 98
9 11 90
68 70 42
36 15 54
18 63 78
32 14 14
68 25 75
8 64 8
76 58 42
0 88 4
87 19 75
27 106 77
39 94 47
64 101 14
97 5 27
21 32 38
61 57 14
100 88 93
41 35 12
14 39 87
48 5 17
83 37 9
63 36 71
17 36 39
14 102 31
88 105 52
65 3 32
53 48 92
85 22 3
4 90 69
108 93 30
91 31 97
41 56 21
78 36 92
107 92 5
88 22 89
99 70 81
8 26 98
94 67 65
81 10 43
34 33 75
33 10 46
86 87 57
3 97 18
55 14 93
63 67 92
3 70 48
17 62 78
35 100 77
16 67 80
69 37 54
87 89 38
79 6 56
108 19 90
16 106 83
41 23 1
51 23 75
77 64 56
44 83 38
74 56 97
78 41 44
3 77 58
39 89 32
37 3 17
31 98 21
33 78 88
10 65 81
14 50 20
60 23 30
53 2 14
7 73 71
46 4 39
70 109 95
7 42 73
75 60 75
64 18 1
80 33 77
75 80 37
86 11 1
19 29 16
109 65 69
26 9 18
4 54 65
40 6 69
55 86 27
9 55 4
11 63 55
77 22 85
90 46 98
40 38 97
89 16 87
94 106 39
85 36 46
66 80 25
40 91 17
65 107 13
102 97 14
12 40 1
19 104 55
66 52 80
20 69 23
103 105 74
51 101 45
23 13 14
33 88 49
10 27 24
35 67 96
24 70 95
101 0 95
31 67 68
93 40 9
47 104 33
19 50 44
4 7 96
78 38 43
94 40 11
15 42 96
62 94 12
59 67 15
10 75 36
48 30 3
17 30 78
82 15 58
42 16 44
29 51 62
56 76 60
91 60 64
5 57 83
44 106 49
82 3 67
101 45 44
98 14 24
80 39 35
70 45 99
90 28 70
41 37 27
63 50 53
26 87 70
17 18 62
78 91 40
62 32 25
16 10 13
109 80 63
69 73 78
25 27 44
47 75 9
90 52 13
97 25 63
77 84 89
13 76 28
38 44 9
106 49 80
37 60 90
78 80 98
39 0 8
50 42 65
69 105 36
58 7 94
4 91 38
42 38 89
50 36 43
40 52 72
92 30 55
63 18 16
20 100 9
48 102 9
35 47 39
69 80 83
34 50 81
9 2 38
65 67 28
64 102 9
76 18 85
18 47 10
26 84 80
79 98 4
40 97 23
7 108 10
21 34 41
107 70 15
61 50 32
89 48 79
24 84 83
89 94 79
26 63 59
21 68 77
15 75 97
107 73 60
17 73 98
28 94 16
98 34 30
25 87 67
89 91 22
32 44 71
60 56 51
99 67 95
107 30 94
79 20 93
38 109 80
20 9 2
46 97 98
11 16 39
81 56 28
31 102 20
43 72 45
45 48 64
40 28 0
63 10 21
56 60 81
39 14 86
85 50 32
7 55 22
85 93 52
5 90 13
77 73 92
108 103 72
51 65 55
101 104 86
3 30 53
38 82 79
41 99 55
47 50 95
42 107 44
93 64 75
100 71 99
18 6 70
49 76 5
69 75 24
37 75 69
47 106 0
60 21 63
32 23 71
59 85 69
45 12 0
35 37 2
27 62 86
71 104 14
46 23 40
46 99 23
87 81 42
20 64 16
47 65 94
94 55 61
29 100 32
27 79 57
69 72 88
84 33 33
37 34 97
38 11 90
91 95 40
9 31 8
54 47 52
2 97 83
109 36 99
61 86 37
70 105 25
62 82 2
49 107 62
54 55 37
58 53 25
0 39 67
35 36 15
7 10 72
22 85 60
13 66 96
86 82 78
83 80 84
69 48 4
65 35 52
84 65 60
19 108 13
19 75 55
57 88 42
0 105 86
51 31 80
102 64 69
80 98 46
104 30 22
63 102 6
99 32 29
101 37 68
68 69 2
53 27 56
101 86 59
92 64 80
40 20 94
92 38 92
33 36 48
87 29 9
96 27 82
21 8 21
99 48 55
50 1 92
86 102 92
16 51 39
94 36 20
93 65 44
27 24 91
5 6 92
23 47 23
61 10 42
84 3 86
61 97 20
39 63 26
83 58 41
44 88 20
67 86 91
84 43 78
25 1 14
86 103 93
104 91 22
26 6 16
78 89 31
15 14 68
19 94 62
68 78 96
32 95 10
104 70 69
2 92 63
45 99 23
0 5 35
5 64 42
7 35 65
75 36 66
104 89 86
52 78 40
51 100 28
76 107 71
64 72 7
9 34 71
34 87 64
51 12 38
25 40 1
52 8 35
35 87 19
34 106 41
81 24 76
34 51 9
57 44 47
14 64 81
45 43 38
60 101 16
61 43 98
4 9 72
106 85 29
47 68 76
17 57 80
0 71 50
99 106 73
42 6 21
104 29 59
101 11 7
33 86 10
43 61 95
55 66 53
31 78 19
107 59 12
62 31 7
36 43 43
98 66 92
69 64 38
15 39 74
59 31 38
17 70 39
85 9 51
17 2 81
1 52 36
68 79 38
66 83 75
84 47 15
85 77 80
63 13 49
70 42 60
68 38 36
5 81 44
49 72 79
50 39 78
36 31 25
11 12 54
43 82 60
104 79 14
5 12 64
14 101 18
16 58 87
73 10 5
29 97 18
9 76 81
87 7 38
47 55 59
20 103 44
51 4 37
44 59 47
36 9 65
9 14 45
48 59 4
77 69 11
95 28 16
103 98 30
46 41 7
107 61 87
49 25 98
67 37 97
66 106 86
48 67 43
23 51 20
96 92 63
20 2 12
65 108 1
0 31 43
79 76 14
37 6 45
38 84 14
73 19 71
62 76 89
20 8 73
3 21 63
98 7 58
62 96 17
57 65 14
47 60 74
19 82 54
40 69 34
43 47 33
95 11 3
4 87 23
98 49 73
41 86 87
6 86 55
19 2 25
90 67 60
78 96 58
45 109 27
52 10 26
6 61 19
21 51 5
44 104 53
84 107 4
29 56 36
47 3 99
65 24 74
72 30 58
99 53 64
77 49 58
7 76 46
84 67 44
41 77 10
10 19 8
1 75 66
55 103 77
63 27 93
2 61 94
0 67 64
22 28 86
8 61 54
48 37 81
9 54 70
102 27 97
34 103 12
31 12 32
20 86 70
83 18 33
90 103 18
106 10 10
64 105 60
91 2 9
102 6 81
67 14 58
72 82 58
6 69 40
0 16 69
43 75 17
104 69 73
92 106 95
105 23 42
95 1 23
50 92 10
106 104 74
63 2 12
78 20 80
21 17 79
87 57 95
10 84 32
94 4 36
41 105 63
10 16 52
20 98 5
73 34 56
5 101 51
84 96 21
92 42 1
64 60 69
38 57 76
90 82 95
45 14 13
88 97 54
57 11 91
51 13 50
95 41 27
106 53 71
5 33 9
37 32 9
0 21 96
1 94 56
90 69 26
85 41 60
48 106 24
39 49 92
93 101 53
58 17 72
85 13 84
94 101 52
54 57 82
72 106 2
87 32 22
22 16 73
72 4 87
71 87 54
91 44 5
109 30 30
6 97 52
18 55 52
51 74 86
3 93 90
97 55 17
102 95 99
75 12 88
101 67 58
82 8 5
4 52 85
51 83 45
12 55 80
70 38 83
64 104 95
89 85 26
12 43 81
1 6 3
92 72 89
53 46 65
103 63 6
90 22 59
90 9 85
20 55 73
13 74 21
23 85 63
66 34 58
93 74 72
98 22 98
86 64 39
96 93 75
109 78 61
46 95 47
56 3 41
49 88 98
83 43 52
8 57 85
60 12 0
93 76 67
69 35 9
108 11 29
66 55 79
7 104 9
81 43 44
23 96 49
54 68 17
44 33 37
93 44 14
5 97 89
55 38 61
103 56 57
1 18 18
92 80 62
83 20 44
9 43 50
57 104 19
32 10 81
96 13 2
7 46 42
27 103 81
99 103 54
8 51 85
76 12 28
34 85 50
91 26 66
72 49 78
55 77 41
75 26 87
64 71 42
33 53 18
51 107 40
20 97 92
99 69 66
87 53 12
87 8 17
59 69 77
101 21 93
70 104 4
50 103 87
27 71 51
49 91 66
101 58 14
3 92 38
19 88 19
50 104 58
54 108 60
36 96 50
108 56 52
79 35 95
55 69 32
88 21 95
8 90 31
6 29 64
36 17 72
84 30 89
36 57 20
53 83 25
7 100 99
33 48 31
43 8 14
20 23 23
44 14 18
48 4 16
70 13 6
54 22 25
69 58 53
13 4 26
29 39 61
45 25 12
102 88 20
76 27 23
3 91 86
5 91 71
52 103 58
53 95 70
76 32 70
23 53 35
16 65 32
29 104 15
36 22 75
91 72 48
29 175
0 27 75
5 16 46
6 13 19
26 1 92
14 2 52
10 1 24
0 22 61
26 23 61
4 0 45
16 11 72
27 14 53
18 6 53
17 24 56
24 0 24
13 17 0
10 16 19
24 22 8
25 0 65
21 11 17
23 14 58
2 28 46
25 14 63
14 10 33
28 3 19
24 15 47
5 11 86
23 2 11
27 8 73
26 25 43
5 6 33
17 15 64
25 23 92
20 3 43
14 7 89
17 1 9
14 19 23
21 28 90
2 7 20
27 7 86
0 6 47
20 1 31
1 24 43
9 12 32
18 27 65
3 8 20
27 26 15
7 9 57
13 0 44
0 14 60
19 25 25
28 21 34
12 13 92
6 14 42
0 24 48
20 12 69
19 22 53
8 21 30
20 21 15
9 8 94
7 3 85
18 5 90
11 18 24
6 28 25
17 20 18
0 20 23
21 7 4
27 13 61
13 15 22
28 9 99
26 19 68
12 23 68
25 20 71
22 4 53
27 12 88
21 15 53
6 17 14
22 2 83
27 4 13
0 21 86
6 2 85
14 9 8
0 5 84
21 24 94
9 6 3
0 16 14
20 18 55
0 28 52
26 8 43
22 14 55
5 0 55
5 25 52
15 9 63
0 1 86
9 18 36
9 13 22
8 17 50
0 3 34
2 11 22
21 25 53
21 4 81
27 15 22
24 26 94
2 3 5
25 9 17
19 0 12
4 5 18
21 0 87
7 11 22
7 6 52
8 16 79
4 14 35
2 14 69
10 3 53
13 6 74
28 6 97
19 27 27
20 19 8
27 18 44
11 6 89
18 4 71
17 23 11
4 12 59
8 15 29
13 19 10
11 9 75
12 17 57
14 22 60
13 2 79
12 15 60
6 26 15
24 1 54
16 19 95
10 21 69
11 2 29
16 24 52
5 23 90
25 19 33
19 15 96
4 24 92
17 27 96
25 5 32
16 23 52
28 23 40
2 15 92
11 19 14
2 6 11
16 17 56
14 28 25
6 19 46
26 3 99
22 28 69
25 15 2
10 20 32
9 26 50
28 15 58
24 25 98
0 26 84
25 26 59
18 23 94
3 25 94
2 24 20
24 4 84
20 26 70
11 12 42
16 27 31
16 26 70
19 9 40
23 5 98
19 12 79
4 18 68
28 25 27
1 25 30
3 19 98
5 14 28
9 24 90
21 101
0 4 39
5 15 43
19 1 43
7 5 66
19 15 10
15 0 97
11 3 8
18 20 13
0 15 23
13 9 19
16 13 57
20 8 38
15 19 66
7 0 35
8 15 34
18 3 54
1 16 54
2 17 45
5 0 86
8 11 12
8 19 63
4 5 74
13 10 64
8 1 90
15 10 74
11 4 61
0 17 76
17 8 20
17 7 43
8 14 32
8 5 57
1 8 64
3 2 90
12 2 96
8 20 76
17 11 18
18 16 0
6 9 80
18 5 3
16 3 43
0 9 66
0 12 12
2 16 79
14 16 96
10 4 65
17 10 12
20 14 58
1 6 2
1 0 73
9 18 21
5 19 66
1 7 91
19 9 65
9 0 44
5 12 86
10 3 1
9 3 71
6 16 40
14 13 89
10 14 17
20 0 91
12 1 78
7 3 76
4 19 7
12 0 66
19 4 61
20 2 6
6 1 62
20 10 90
1 15 81
5 2 65
0 18 65
11 0 55
5 10 28
8 7 31
7 13 80
2 14 50
4 10 76
11 20 79
9 2 96
6 17 54
3 10 73
3 16 27
0 3 56
7 14 44
14 20 14
18 11 92
11 1 42
18 4 51
17 13 97
13 17 40
18 6 64
7 18 97
0 1 54
19 12 46
6 15 92
7 6 73
2 13 21
17 6 86
14 5 41
12 18 16
125 3148
115 82 42
97 31 90
11 97 63
28 103 46
82 36 70
81 55 62
115 16 65
70 14 22
117 75 40
115 36 58
90 62 99
45 41 20
4 84 57
22 74 18
14 40 63
45 22 81
65 78 83
117 65 83
104 38 82
3 61 5
82 83 76
33 17 55
32 27 69
73 72 69
58 52 78
48 3 50
16 35 70
105 86 63
39 43 36
34 78 90
83 2 3
77 85 5
85 91 39
31 7 72
47 50 44
4 99 79
4 82 76
58 48 92
32 70 11
66 46 55
124 81 11
55 42 11
64 25 80
0 61 50
57 103 89
6 15 94
42 48 17
27 43 8
105 9 72
20 83 92
86 11 91
118 11 83
79 14 69
36 96 20
19 93 95
97 98 99
35 50 51
88 22 70
0 2 77
67 114 48
7 92 89
92 82 61
81 56 81
58 61 78
86 51 93
107 68 8
57 33 56
54 92 65
66 2 87
116 36 26
94 63 51
43 90 82
77 94 25
45 35 18
54 103 80
122 21 24
117 32 53
37 24 37
107 87 37
16 97 36
98 63 26
88 85 54
5 100 21
105 62 52
81 109 63
102 90 52
101 15 16
64 38 12
97 32 18
87 35 87
113 65 22
98 120 0
22 34 9
36 46 63
91 100 36
94 53 60
5 34 78
73 8 73
63 96 73
31 23 6
38 2 73
51 70 74
88 8 27
124 112 79
0 10 56
64 114 56
49 19 76
80 16 63
20 93 88
101 37 98
123 22 66
84 94 73
81 21 92
105 18 44
108 56 31
34 49 5
17 20 13
75 21 19
112 89 54
25 26 50
93 37 90
93 45 42
41 4 67
58 19 46
28 121 40
77 13 79
81 4 40
98 69 9
107 30 65
102 65 10
31 110 63
51 64 49
38 91 69
72 67 10
110 23 33
38 22 42
98 83 49
36 82 93
65 48 0
13 11 70
61 104 22
102 43 24
124 94 69
20 90 2
58 59 78
7 20 15
55 56 25
18 36 79
77 41 14
90 48 25
28 17 65
120 90 41
21 49 36
57 50 94
6 106 50
93 19 94
116 122 55
48 104 13
120 6 34
25 122 89
74 119 57
89 95 39
6 109 17
120 83 23
117 104 63
64 28 32
0 94 2
6 61 14
18 35 54
52 56 37
98 0 19
119 120 67
107 99 50
110 26 24
118 32 11
121 114 86
124 69 43
21 0 53
14 39 1
110 98 56
109 35 41
23 49 13
75 115 45
58 22 90
59 26 92
81 16 65
103 15 82
66 114 43
48 42 2
124 57 80
117 0 67
74 3 59
104 83 91
12 29 50
14 113 37
90 54 57
57 88 82
74 99 97
11 6 44
60 16 96
60 55 15
47 100 42
114 10 14
89 10 75
39 94 99
81 73 14
62 63 4
43 57 22
65 57 81
20 40 77
82 44 20
77 96 78
111 121 59
33 28 88
71 65 73
83 55 97
46 16 90
7 90 7
33 101 69
35 41 92
122 36 68
78 47 4
92 101 49
19 76 85
48 115 98
19 15 48
45 118 83
16 20 90
0 16 0
115 46 97
67 89 41
94 31 87
34 69 96
119 100 52
30 34 86
30 17 72
103 110 68
92 77 13
5 75 82
20 91 6
110 91 20
111 101 31
61 32 43
46 123 71
112 99 97
12 62 21
13 42 36
14 2 69
79 104 22
40 63 6
59 23 95
68 72 5
22 61 17
82 43 50
66 105 22
48 67 83
71 53 11
116 33 91
2 47 5
85 93 23
78 117 69
7 12 35
8 10 11
24 19 43
100 21 22
85 5 48
74 0 64
119 96 70
50 111 74
99 3 80
27 11 58
110 86 21
88 50 13
122 63 59
84 57 68
88 6 83
58 31 74
49 122 3
35 94 84
96 60 92
90 40 79
102 117 19
69 28 18
24 38 95
16 89 6
48 124 30
116 68 71
104 85 92
107 105 38
37 98 90
106 25 65
31 93 60
13 62 51
76 25 11
42 88 67
102 46 83
86 68 85
45 87 77
16 4 91
45 23 57
80 43 53
7 4 61
112 80 58
28 101 65
9 18 19
78 82 82
52 68 21
98 66 51
84 23 7
19 72 24
80 26 59
75 110 16
72 104 88
58 122 11
117 120 35
31 79 90
52 6 8
59 35 11
48 2 33
121 68 3
93 30 45
4 32 84
123 121 48
72 31 1
0 117 55
65 49 83
27 78 96
67 29 52
16 21 24
73 48 25
113 93 17
20 65 39
56 4 82
17 69 57
79 74 77
30 42 41
93 74 46
72 114 50
41 20 81
122 78 97
113 107 25
59 124 45
0 116 72
26 44 3
78 123 11
22 69 38
76 62 16
78 66 75
50 77 37
117 21 36
114 49 94
117 98 74
85 119 34
13 14 94
22 44 38
50 54 49
19 40 51
5 108 77
80 108 51
32 10 81
67 111 2
22 117 95
10 42 88
92 0 15
54 51 74
76 32 60
30 122 44
98 57 69
2 106 1
17 62 81
63 28 93
115 117 95
42 62 42
108 105 28
101 48 97
38 101 26
66 31 88
104 7 56
44 102 80
7 3 35
68 36 48
63 82 51
115 98 56
71 42 20
82 3 63
28 8 10
11 100 94
104 5 23
7 16 83
90 36 53
103 66 5
111 11 46
67 8 62
15 50 94
50 45 65
17 65 72
20 118 47
87 66 30
53 119 37
79 63 93
101 70 63
91 58 64
76 2 43
80 93 50
89 93 39
92 124 5
48 103 80
29 90 88
82 103 79
18 114 52
83 118 71
67 27 78
117 3 7
116 12 34
15 119 24
26 115 8
56 104 12
16 78 70
9 68 75
24 61 59
96 82 54
81 118 31
80 72 52
72 82 68
77 31 4
36 39 61
23 84 86
84 46 28
100 0 88
0 39 84
6 35 96
98 27 4
58 88 41
109 101 83
31 70 59
75 18 55
73 79 18
20 74 47
90 47 50
107 119 83
32 51 22
23 17 6
72 95 64
48 64 72
44 10 14
36 97 26
108 12 19
2 76 72
82 4 47
36 9 32
120 107 6
73 36 50
122 123 13
109 20 31
32 14 82
119 69 41
57 106 32
11 40 98
113 37 21
108 92 13
5 58 63
40 7 62
23 115 42
78 98 29
0 5 69
81 30 1
51 94 52
43 87 94
102 18 85
80 50 17
16 84 33
